Gene stable ID	Rat gene stable ID
ENSG00000267709	
ENSG00000130383	
ENSG00000251614	
ENSG00000252539	
ENSG00000241598	
ENSG00000099866	ENSRNOG00000008217
ENSG00000202071	
ENSG00000149177	ENSRNOG00000034025
ENSG00000203647	
ENSG00000206759	
ENSG00000241587	
ENSG00000223783	
ENSG00000235836	
ENSG00000276489	
ENSG00000286004	
ENSG00000224614	
ENSG00000260261	
ENSG00000239122	
ENSG00000231443	
ENSG00000185485	
ENSG00000185624	ENSRNOG00000036689
ENSG00000172270	ENSRNOG00000008414
ENSG00000286168	
ENSG00000231464	
ENSG00000167770	ENSRNOG00000021175
ENSG00000167770	ENSRNOG00000009072
ENSG00000072274	ENSRNOG00000001766
ENSG00000123689	ENSRNOG00000006019
ENSG00000258199	
ENSG00000226758	
ENSG00000230199	
ENSG00000181852	ENSRNOG00000023456
ENSG00000236905	
ENSG00000233304	
ENSG00000288007	
ENSG00000227887	
ENSG00000225636	
ENSG00000116903	ENSRNOG00000019766
ENSG00000224442	
ENSG00000228255	
ENSG00000281406	
ENSG00000204571	
ENSG00000115594	ENSRNOG00000014504
ENSG00000237845	
ENSG00000226196	
ENSG00000177947	ENSRNOG00000012858
ENSG00000143333	ENSRNOG00000027024
ENSG00000285910	
ENSG00000287354	
ENSG00000122008	ENSRNOG00000060626
ENSG00000254706	
ENSG00000185627	ENSRNOG00000014109
ENSG00000233827	
ENSG00000198797	ENSRNOG00000005592
ENSG00000033627	ENSRNOG00000036814
ENSG00000271746	
ENSG00000234233	
ENSG00000151414	ENSRNOG00000000657
ENSG00000139579	ENSRNOG00000023480
ENSG00000228413	
ENSG00000252174	
ENSG00000088726	ENSRNOG00000010430
ENSG00000177614	ENSRNOG00000026791
ENSG00000223794	
ENSG00000235182	
ENSG00000213041	
ENSG00000287157	
ENSG00000105464	ENSRNOG00000021063
ENSG00000233920	
ENSG00000139540	ENSRNOG00000033361
ENSG00000183831	ENSRNOG00000002890
ENSG00000225755	
ENSG00000105523	ENSRNOG00000021039
ENSG00000143858	ENSRNOG00000004756
ENSG00000149090	ENSRNOG00000005348
ENSG00000006638	ENSRNOG00000020585
ENSG00000197472	ENSRNOG00000053325
ENSG00000226800	
ENSG00000105298	ENSRNOG00000039852
ENSG00000226925	
ENSG00000115598	ENSRNOG00000014683
ENSG00000139645	ENSRNOG00000030597
ENSG00000230184	
ENSG00000234004	
ENSG00000188585	ENSRNOG00000065155
ENSG00000232436	
ENSG00000231718	
ENSG00000283952	ENSRNOG00000003841
ENSG00000230019	
ENSG00000278694	
ENSG00000136643	ENSRNOG00000003767
ENSG00000248881	
ENSG00000272040	
ENSG00000205716	
ENSG00000189045	ENSRNOG00000025377
ENSG00000115602	ENSRNOG00000014835
ENSG00000135469	ENSRNOG00000029571
ENSG00000213943	
ENSG00000186111	ENSRNOG00000020577
ENSG00000144712	ENSRNOG00000010473
ENSG00000054938	ENSRNOG00000018394
ENSG00000039139	ENSRNOG00000048363
ENSG00000258260	
ENSG00000062485	ENSRNOG00000023520
ENSG00000236785	
ENSG00000264764	
ENSG00000236525	
ENSG00000234389	
ENSG00000180251	ENSRNOG00000015306
ENSG00000272263	
ENSG00000144713	ENSRNOG00000008516
ENSG00000241962	ENSRNOG00000049330
ENSG00000241962	ENSRNOG00000063834
ENSG00000144182	ENSRNOG00000018464
ENSG00000267304	
ENSG00000268189	
ENSG00000279203	
ENSG00000166800	
ENSG00000207496	ENSRNOG00000053438
ENSG00000250939	
ENSG00000105127	ENSRNOG00000006559
ENSG00000232537	
ENSG00000273155	
ENSG00000158411	ENSRNOG00000018467
ENSG00000226036	
ENSG00000285521	
ENSG00000110171	ENSRNOG00000018356
ENSG00000287343	
ENSG00000236317	
ENSG00000082701	ENSRNOG00000002833
ENSG00000227962	
ENSG00000176855	
ENSG00000227728	
ENSG00000133069	ENSRNOG00000000033
ENSG00000185414	ENSRNOG00000049330
ENSG00000185414	ENSRNOG00000063834
ENSG00000070808	ENSRNOG00000018712
ENSG00000153303	
ENSG00000162877	ENSRNOG00000039745
ENSG00000089351	ENSRNOG00000021106
ENSG00000144214	ENSRNOG00000047233
ENSG00000211450	
ENSG00000131462	ENSRNOG00000020213
ENSG00000110492	ENSRNOG00000017560
ENSG00000115514	ENSRNOG00000063081
ENSG00000115514	ENSRNOG00000018593
ENSG00000184451	ENSRNOG00000020275
ENSG00000233461	
ENSG00000267042	
ENSG00000108797	ENSRNOG00000020277
ENSG00000261504	
ENSG00000225401	
ENSG00000228190	
ENSG00000135747	
ENSG00000227237	
ENSG00000069248	ENSRNOG00000017919
ENSG00000213938	
ENSG00000232732	
ENSG00000130598	ENSRNOG00000020276
ENSG00000267765	
ENSG00000108799	ENSRNOG00000020336
ENSG00000142186	ENSRNOG00000023668
ENSG00000117791	
ENSG00000244062	
ENSG00000285908	
ENSG00000112486	ENSRNOG00000012964
ENSG00000227004	
ENSG00000154917	ENSRNOG00000009198
ENSG00000240302	
ENSG00000178074	ENSRNOG00000010185
ENSG00000087903	ENSRNOG00000045846
ENSG00000289190	
ENSG00000197251	
ENSG00000232812	
ENSG00000162971	ENSRNOG00000010100
ENSG00000287189	
ENSG00000289501	
ENSG00000289375	
ENSG00000231666	
ENSG00000236700	
ENSG00000226986	
ENSG00000242042	
ENSG00000234464	
ENSG00000218358	
ENSG00000253148	ENSRNOG00000056369
ENSG00000231023	
ENSG00000227751	
ENSG00000228687	
ENSG00000288547	
ENSG00000090104	ENSRNOG00000003895
ENSG00000270538	
ENSG00000225399	
ENSG00000144785	ENSRNOG00000003549
ENSG00000188315	ENSRNOG00000046155
ENSG00000221445	
ENSG00000235072	
ENSG00000224220	
ENSG00000146521	
ENSG00000199546	
ENSG00000264633	
ENSG00000201160	
ENSG00000236145	
ENSG00000257740	
ENSG00000114316	ENSRNOG00000054863
ENSG00000115112	ENSRNOG00000002414
ENSG00000257727	ENSRNOG00000003549
ENSG00000223485	
ENSG00000289559	
ENSG00000285280	
ENSG00000288812	
ENSG00000237643	
ENSG00000289178	
ENSG00000289447	
ENSG00000289312	
ENSG00000206344	
ENSG00000074054	ENSRNOG00000002376
ENSG00000232892	
ENSG00000216775	
ENSG00000236950	
ENSG00000229849	
ENSG00000236468	
ENSG00000289304	
ENSG00000227502	
ENSG00000163568	ENSRNOG00000003480
ENSG00000288904	
ENSG00000232940	
ENSG00000110944	ENSRNOG00000003254
ENSG00000272462	
ENSG00000143322	ENSRNOG00000004305
ENSG00000267589	
ENSG00000267299	
ENSG00000280850	
ENSG00000267415	
ENSG00000284490	
ENSG00000280916	
ENSG00000130382	ENSRNOG00000048736
ENSG00000286885	
ENSG00000170581	ENSRNOG00000031081
ENSG00000228624	
ENSG00000049167	ENSRNOG00000009968
ENSG00000267563	
ENSG00000280394	
ENSG00000167769	ENSRNOG00000047368
ENSG00000006534	ENSRNOG00000069460
ENSG00000006534	ENSRNOG00000017512
ENSG00000275273	
ENSG00000239671	
ENSG00000273650	
ENSG00000214578	
ENSG00000197291	
ENSG00000269802	
ENSG00000289368	
ENSG00000125656	ENSRNOG00000047052
ENSG00000288751	
ENSG00000289097	
ENSG00000288696	
ENSG00000219891	
ENSG00000131477	
ENSG00000289372	
ENSG00000232310	
ENSG00000125652	ENSRNOG00000047089
ENSG00000131475	
ENSG00000230960	
ENSG00000226453	
ENSG00000125651	ENSRNOG00000047134
ENSG00000289406	
ENSG00000289081	
ENSG00000288860	
ENSG00000289020	
ENSG00000170903	ENSRNOG00000022245
ENSG00000263015	
ENSG00000263300	
ENSG00000262905	
ENSG00000285219	
ENSG00000262708	
ENSG00000244097	
ENSG00000167695	ENSRNOG00000007722
ENSG00000166313	ENSRNOG00000018020
ENSG00000235908	
ENSG00000243083	
ENSG00000272774	
ENSG00000242618	
ENSG00000222838	
ENSG00000241537	
ENSG00000179409	ENSRNOG00000007788
ENSG00000145014	ENSRNOG00000001726
ENSG00000144010	ENSRNOG00000010699
ENSG00000238162	
ENSG00000223917	
ENSG00000237308	
ENSG00000224719	
ENSG00000226185	
ENSG00000231784	
ENSG00000272913	
ENSG00000229689	
ENSG00000171861	ENSRNOG00000037238
ENSG00000236431	
ENSG00000273305	
ENSG00000233037	
ENSG00000168992	
ENSG00000232717	
ENSG00000274028	
ENSG00000262434	
ENSG00000230083	
ENSG00000277491	
ENSG00000262133	
ENSG00000144015	ENSRNOG00000010699
ENSG00000092871	ENSRNOG00000007596
ENSG00000269444	
ENSG00000274390	
ENSG00000273758	
ENSG00000214347	
ENSG00000236026	
ENSG00000271003	
ENSG00000270193	
ENSG00000204699	
ENSG00000284159	
ENSG00000275497	
ENSG00000181240	ENSRNOG00000048853
ENSG00000252206	
ENSG00000235959	
ENSG00000175336	
ENSG00000236750	
ENSG00000225979	
ENSG00000274823	
ENSG00000213104	
ENSG00000259099	
ENSG00000134538	ENSRNOG00000030538
ENSG00000115524	ENSRNOG00000013516
ENSG00000125648	ENSRNOG00000047781
ENSG00000235558	
ENSG00000250387	
ENSG00000253985	
ENSG00000121351	ENSRNOG00000012417
ENSG00000169040	
ENSG00000203808	
ENSG00000249981	
ENSG00000253536	
ENSG00000247911	
ENSG00000164326	ENSRNOG00000017712
ENSG00000121350	ENSRNOG00000012472
ENSG00000145194	
ENSG00000185220	
ENSG00000278824	
ENSG00000267618	ENSRNOG00000007596
ENSG00000202092	
ENSG00000213663	
ENSG00000249919	
ENSG00000226003	
ENSG00000230813	
ENSG00000164334	ENSRNOG00000015834
ENSG00000226862	
ENSG00000204623	
ENSG00000131791	ENSRNOG00000018166
ENSG00000273687	
ENSG00000267457	
ENSG00000243423	
ENSG00000253084	
ENSG00000252328	
ENSG00000073598	ENSRNOG00000008264
ENSG00000250895	
ENSG00000234259	
ENSG00000279716	
ENSG00000267939	
ENSG00000256021	
ENSG00000236101	
ENSG00000073536	ENSRNOG00000008287
ENSG00000142449	
ENSG00000004700	ENSRNOG00000012602
ENSG00000162769	ENSRNOG00000049633
ENSG00000236013	
ENSG00000133835	ENSRNOG00000015840
ENSG00000202434	ENSRNOG00000059688
ENSG00000202434	ENSRNOG00000052780
ENSG00000202434	ENSRNOG00000051692
ENSG00000202434	ENSRNOG00000056181
ENSG00000202434	ENSRNOG00000059820
ENSG00000202434	ENSRNOG00000056465
ENSG00000289203	
ENSG00000206836	
ENSG00000288836	
ENSG00000115541	ENSRNOG00000030291
ENSG00000288916	
ENSG00000235652	
ENSG00000224717	
ENSG00000133065	ENSRNOG00000042320
ENSG00000270757	ENSRNOG00000014980
ENSG00000286760	
ENSG00000115540	ENSRNOG00000014980
ENSG00000233452	
ENSG00000111711	ENSRNOG00000058386
ENSG00000019144	ENSRNOG00000026985
ENSG00000278684	
ENSG00000261060	
ENSG00000236775	
ENSG00000042781	ENSRNOG00000003738
ENSG00000090097	ENSRNOG00000070131
ENSG00000090097	ENSRNOG00000066561
ENSG00000090097	ENSRNOG00000012406
ENSG00000141161	ENSRNOG00000009466
ENSG00000134548	ENSRNOG00000053700
ENSG00000139131	ENSRNOG00000025252
ENSG00000286950	
ENSG00000274976	
ENSG00000244743	
ENSG00000257653	
ENSG00000264201	
ENSG00000234147	
ENSG00000257660	
ENSG00000271547	
ENSG00000207467	
ENSG00000167535	ENSRNOG00000054274
ENSG00000288970	
ENSG00000231699	
ENSG00000287858	
ENSG00000230533	
ENSG00000154479	ENSRNOG00000052954
ENSG00000289623	
ENSG00000289313	
ENSG00000203799	
ENSG00000226072	
ENSG00000144362	ENSRNOG00000007979
ENSG00000213160	ENSRNOG00000007981
ENSG00000261284	
ENSG00000259874	
ENSG00000267782	
ENSG00000185947	
ENSG00000266981	
ENSG00000267744	
ENSG00000166750	ENSRNOG00000021719
ENSG00000234754	
ENSG00000206961	ENSRNOG00000055249
ENSG00000231550	
ENSG00000214369	
ENSG00000288805	
ENSG00000124549	
ENSG00000259950	
ENSG00000138385	ENSRNOG00000011606
ENSG00000138385	ENSRNOG00000007998
ENSG00000261289	
ENSG00000233084	
ENSG00000185379	
ENSG00000197476	
ENSG00000227815	
ENSG00000287046	
ENSG00000260218	
ENSG00000223774	
ENSG00000260628	
ENSG00000228863	
ENSG00000203711	
ENSG00000261727	
ENSG00000261704	
ENSG00000228646	
ENSG00000229112	
ENSG00000223931	
ENSG00000233332	
ENSG00000260048	
ENSG00000228918	
ENSG00000270472	ENSRNOG00000067259
ENSG00000230267	
ENSG00000289198	
ENSG00000138382	ENSRNOG00000008469
ENSG00000234261	
ENSG00000231984	
ENSG00000286213	
ENSG00000226876	
ENSG00000277462	
ENSG00000174243	ENSRNOG00000060154
ENSG00000271860	
ENSG00000225591	
ENSG00000085741	ENSRNOG00000015982
ENSG00000260584	
ENSG00000035687	ENSRNOG00000004481
ENSG00000286473	
ENSG00000279997	
ENSG00000260847	
ENSG00000260649	
ENSG00000260540	
ENSG00000114346	ENSRNOG00000024365
ENSG00000260344	
ENSG00000260575	
ENSG00000205456	
ENSG00000165457	ENSRNOG00000019890
ENSG00000213080	
ENSG00000180287	ENSRNOG00000003997
ENSG00000260402	
ENSG00000196993	
ENSG00000262668	
ENSG00000172602	ENSRNOG00000059857
ENSG00000103355	ENSRNOG00000029279
ENSG00000174233	ENSRNOG00000054757
ENSG00000227176	
ENSG00000226693	
ENSG00000234678	
ENSG00000252807	ENSRNOG00000061002
ENSG00000231272	
ENSG00000223828	
ENSG00000163431	ENSRNOG00000051548
ENSG00000109991	ENSRNOG00000008552
ENSG00000289117	
ENSG00000177200	ENSRNOG00000049302
ENSG00000236548	
ENSG00000144381	
ENSG00000051825	ENSRNOG00000001074
ENSG00000230124	ENSRNOG00000003550
ENSG00000231028	
ENSG00000165458	ENSRNOG00000019730
ENSG00000011243	ENSRNOG00000006355
ENSG00000226723	
ENSG00000272672	
ENSG00000288959	
ENSG00000143473	ENSRNOG00000003841
ENSG00000229931	
ENSG00000287252	
ENSG00000234753	
ENSG00000237686	
ENSG00000287100	
ENSG00000120071	ENSRNOG00000053680
ENSG00000269985	
ENSG00000231074	
ENSG00000026508	ENSRNOG00000006094
ENSG00000111328	ENSRNOG00000064334
ENSG00000269980	
ENSG00000199845	
ENSG00000139697	ENSRNOG00000001064
ENSG00000154153	
ENSG00000114127	ENSRNOG00000042951
ENSG00000228982	
ENSG00000273175	
ENSG00000235096	
ENSG00000237250	
ENSG00000207189	
ENSG00000284425	
ENSG00000130921	ENSRNOG00000001073
ENSG00000007341	ENSRNOG00000014002
ENSG00000135702	
ENSG00000150990	ENSRNOG00000022171
ENSG00000083312	ENSRNOG00000014999
ENSG00000144357	ENSRNOG00000008616
ENSG00000178188	ENSRNOG00000049181
ENSG00000289376	
ENSG00000225793	
ENSG00000204110	
ENSG00000104957	ENSRNOG00000008319
ENSG00000285212	
ENSG00000289637	
ENSG00000168405	
ENSG00000234732	
ENSG00000231445	
ENSG00000224674	
ENSG00000233397	
ENSG00000184992	ENSRNOG00000063640
ENSG00000115263	ENSRNOG00000005498
ENSG00000280634	
ENSG00000037757	ENSRNOG00000026211
ENSG00000256093	
ENSG00000081760	ENSRNOG00000000967
ENSG00000236841	
ENSG00000141252	ENSRNOG00000006895
ENSG00000287811	
ENSG00000229337	
ENSG00000174938	ENSRNOG00000027098
ENSG00000251746	
ENSG00000235357	
ENSG00000226273	
ENSG00000201102	
ENSG00000213069	
ENSG00000284252	
ENSG00000235899	
ENSG00000267633	
ENSG00000205444	
ENSG00000116044	ENSRNOG00000001548
ENSG00000104979	ENSRNOG00000049931
ENSG00000104979	ENSRNOG00000068318
ENSG00000230438	
ENSG00000132024	ENSRNOG00000006747
ENSG00000226004	
ENSG00000226281	
ENSG00000281706	
ENSG00000288879	
ENSG00000271913	
ENSG00000075711	ENSRNOG00000038597
ENSG00000228793	
ENSG00000225808	
ENSG00000265396	
ENSG00000222043	
ENSG00000213963	
ENSG00000279233	
ENSG00000256814	
ENSG00000287240	
ENSG00000280117	
ENSG00000271825	
ENSG00000279462	
ENSG00000271996	
ENSG00000278418	
ENSG00000280374	
ENSG00000273079	ENSRNOG00000008766
ENSG00000237178	
ENSG00000238295	
ENSG00000196659	ENSRNOG00000059460
ENSG00000196659	ENSRNOG00000069321
ENSG00000196659	ENSRNOG00000052519
ENSG00000237655	
ENSG00000197557	ENSRNOG00000059460
ENSG00000197557	ENSRNOG00000069321
ENSG00000197557	ENSRNOG00000052519
ENSG00000289256	
ENSG00000228506	
ENSG00000197635	ENSRNOG00000030763
ENSG00000164385	
ENSG00000131142	
ENSG00000281692	
ENSG00000286747	
ENSG00000236069	
ENSG00000236244	
ENSG00000272865	
ENSG00000235142	
ENSG00000270575	
ENSG00000117222	ENSRNOG00000021289
ENSG00000130377	ENSRNOG00000045947
ENSG00000139233	ENSRNOG00000004316
ENSG00000259803	
ENSG00000228144	ENSRNOG00000004312
ENSG00000239335	
ENSG00000090376	ENSRNOG00000004226
ENSG00000255524	
ENSG00000213523	ENSRNOG00000018089
ENSG00000181693	ENSRNOG00000062311
ENSG00000181693	ENSRNOG00000070655
ENSG00000181693	ENSRNOG00000065317
ENSG00000181693	ENSRNOG00000063946
ENSG00000181693	ENSRNOG00000070361
ENSG00000181693	ENSRNOG00000064867
ENSG00000134571	ENSRNOG00000012307
ENSG00000143324	ENSRNOG00000000042
ENSG00000243753	
ENSG00000172530	ENSRNOG00000019140
ENSG00000229087	
ENSG00000234022	
ENSG00000225422	
ENSG00000043143	ENSRNOG00000004956
ENSG00000224194	
ENSG00000284011	
ENSG00000256072	
ENSG00000231031	
ENSG00000256777	
ENSG00000222744	
ENSG00000231494	
ENSG00000127311	ENSRNOG00000004189
ENSG00000228884	
ENSG00000286399	
ENSG00000177673	ENSRNOG00000018559
ENSG00000239202	
ENSG00000079785	ENSRNOG00000006652
ENSG00000250903	
ENSG00000235363	
ENSG00000179452	
ENSG00000229871	
ENSG00000225222	
ENSG00000226814	
ENSG00000155974	ENSRNOG00000004013
ENSG00000118193	ENSRNOG00000037211
ENSG00000120314	ENSRNOG00000017251
ENSG00000137474	ENSRNOG00000013641
ENSG00000234116	
ENSG00000231940	
ENSG00000198842	ENSRNOG00000003722
ENSG00000283288	ENSRNOG00000066011
ENSG00000158497	
ENSG00000230561	ENSRNOG00000065037
ENSG00000286619	
ENSG00000164509	ENSRNOG00000042080
ENSG00000269653	
ENSG00000268499	
ENSG00000275132	
ENSG00000167642	ENSRNOG00000020636
ENSG00000198756	ENSRNOG00000028207
ENSG00000286819	
ENSG00000289286	
ENSG00000289456	
ENSG00000272288	
ENSG00000231769	
ENSG00000288977	
ENSG00000289262	
ENSG00000286340	
ENSG00000225914	
ENSG00000259823	ENSRNOG00000026844
ENSG00000288747	
ENSG00000198221	
ENSG00000271558	
ENSG00000227554	
ENSG00000178596	
ENSG00000167641	ENSRNOG00000020676
ENSG00000135749	ENSRNOG00000028580
ENSG00000287891	
ENSG00000233797	
ENSG00000215022	
ENSG00000267748	
ENSG00000289359	
ENSG00000185164	ENSRNOG00000021118
ENSG00000289090	
ENSG00000288851	
ENSG00000236345	
ENSG00000286037	
ENSG00000288887	
ENSG00000200209	
ENSG00000231754	
ENSG00000167645	ENSRNOG00000055286
ENSG00000288813	
ENSG00000287497	
ENSG00000289257	
ENSG00000287804	
ENSG00000287594	
ENSG00000225173	
ENSG00000286313	
ENSG00000272273	
ENSG00000224557	
ENSG00000280707	
ENSG00000231889	
ENSG00000231690	
ENSG00000227704	
ENSG00000289100	
ENSG00000289047	
ENSG00000287825	
ENSG00000269293	
ENSG00000174339	ENSRNOG00000068424
ENSG00000174339	ENSRNOG00000066975
ENSG00000174339	ENSRNOG00000070927
ENSG00000174339	ENSRNOG00000065390
ENSG00000174339	ENSRNOG00000064091
ENSG00000174339	ENSRNOG00000070227
ENSG00000174339	ENSRNOG00000063155
ENSG00000174339	ENSRNOG00000065754
ENSG00000174339	ENSRNOG00000062670
ENSG00000174339	ENSRNOG00000065244
ENSG00000174339	ENSRNOG00000068465
ENSG00000174339	ENSRNOG00000069386
ENSG00000173250	ENSRNOG00000027103
ENSG00000270362	
ENSG00000113649	ENSRNOG00000018849
ENSG00000237742	
ENSG00000288840	
ENSG00000227627	
ENSG00000256285	
ENSG00000214894	
ENSG00000256420	
ENSG00000289467	
ENSG00000257083	
ENSG00000288910	
ENSG00000230910	
ENSG00000143786	ENSRNOG00000022724
ENSG00000279310	
ENSG00000255976	
ENSG00000261189	
ENSG00000110911	ENSRNOG00000019550
ENSG00000289433	
ENSG00000288845	
ENSG00000272168	
ENSG00000182208	ENSRNOG00000020044
ENSG00000180867	
ENSG00000224584	
ENSG00000054282	ENSRNOG00000004181
ENSG00000110169	ENSRNOG00000018257
ENSG00000180209	ENSRNOG00000017645
ENSG00000143126	ENSRNOG00000020058
ENSG00000149428	ENSRNOG00000010944
ENSG00000180917	ENSRNOG00000017102
ENSG00000167644	
ENSG00000261260	
ENSG00000279446	
ENSG00000288095	
ENSG00000172137	ENSRNOG00000016977
ENSG00000204956	
ENSG00000081853	
ENSG00000174951	ENSRNOG00000020995
ENSG00000236539	
ENSG00000261798	
ENSG00000104907	ENSRNOG00000002914
ENSG00000183780	ENSRNOG00000049456
ENSG00000254245	
ENSG00000229663	
ENSG00000254221	
ENSG00000287601	
ENSG00000229463	
ENSG00000280026	
ENSG00000162702	ENSRNOG00000058643
ENSG00000262576	
ENSG00000251508	
ENSG00000238272	
ENSG00000228530	
ENSG00000235060	
ENSG00000253910	
ENSG00000143194	ENSRNOG00000003790
ENSG00000253485	
ENSG00000261348	
ENSG00000262209	
ENSG00000167377	ENSRNOG00000016971
ENSG00000253731	
ENSG00000253537	ENSRNOG00000063070
ENSG00000289216	
ENSG00000288829	
ENSG00000289609	
ENSG00000289045	
ENSG00000289276	
ENSG00000235535	
ENSG00000253953	
ENSG00000253767	
ENSG00000289611	
ENSG00000115053	ENSRNOG00000018273
ENSG00000261934	
ENSG00000222375	
ENSG00000253846	
ENSG00000185905	ENSRNOG00000016978
ENSG00000254122	
ENSG00000260719	
ENSG00000174992	ENSRNOG00000016857
ENSG00000275857	
ENSG00000105270	ENSRNOG00000050104
ENSG00000259952	
ENSG00000253873	
ENSG00000238045	
ENSG00000280607	
ENSG00000167371	ENSRNOG00000029366
ENSG00000248449	
ENSG00000279855	
ENSG00000253159	
ENSG00000229531	
ENSG00000271329	
ENSG00000276545	
ENSG00000273557	
ENSG00000240184	
ENSG00000054267	ENSRNOG00000016391
ENSG00000161277	
ENSG00000139547	ENSRNOG00000029651
ENSG00000139547	ENSRNOG00000004391
ENSG00000280893	
ENSG00000280789	
ENSG00000135392	ENSRNOG00000006844
ENSG00000281348	
ENSG00000280023	
ENSG00000105258	
ENSG00000013364	ENSRNOG00000020182
ENSG00000075089	ENSRNOG00000007875
ENSG00000105254	ENSRNOG00000020781
ENSG00000242020	
ENSG00000236501	
ENSG00000242419	
ENSG00000170144	ENSRNOG00000052968
ENSG00000135372	ENSRNOG00000008663
ENSG00000240764	
ENSG00000246422	
ENSG00000240974	
ENSG00000079616	ENSRNOG00000020281
ENSG00000228737	
ENSG00000171720	
ENSG00000279504	
ENSG00000126247	ENSRNOG00000067065
ENSG00000130779	ENSRNOG00000001247
ENSG00000164620	ENSRNOG00000019575
ENSG00000214087	ENSRNOG00000049235
ENSG00000261831	
ENSG00000287921	
ENSG00000177800	
ENSG00000225620	
ENSG00000232166	
ENSG00000175137	ENSRNOG00000054400
ENSG00000149972	ENSRNOG00000007038
ENSG00000134245	ENSRNOG00000014385
ENSG00000276547	
ENSG00000221990	
ENSG00000141576	ENSRNOG00000049862
ENSG00000063438	ENSRNOG00000014721
ENSG00000234041	
ENSG00000227373	
ENSG00000231905	
ENSG00000138834	ENSRNOG00000033568
ENSG00000235674	
ENSG00000228175	
ENSG00000236278	
ENSG00000270760	
ENSG00000269825	
ENSG00000069275	ENSRNOG00000047287
ENSG00000069275	ENSRNOG00000004262
ENSG00000145730	ENSRNOG00000033280
ENSG00000204604	
ENSG00000264279	
ENSG00000231278	
ENSG00000213048	
ENSG00000172428	
ENSG00000267852	
ENSG00000267376	
ENSG00000228218	
ENSG00000143674	ENSRNOG00000019931
ENSG00000185262	ENSRNOG00000066106
ENSG00000178602	ENSRNOG00000016567
ENSG00000075702	ENSRNOG00000020807
ENSG00000132510	ENSRNOG00000037613
ENSG00000286325	
ENSG00000286183	
ENSG00000227479	
ENSG00000276366	
ENSG00000166833	ENSRNOG00000014530
ENSG00000237317	
ENSG00000187889	ENSRNOG00000030938
ENSG00000130414	ENSRNOG00000016470
ENSG00000130414	ENSRNOG00000062245
ENSG00000134375	ENSRNOG00000007040
ENSG00000172262	ENSRNOG00000015925
ENSG00000282317	
ENSG00000097046	ENSRNOG00000002105
ENSG00000274712	
ENSG00000186860	
ENSG00000233014	
ENSG00000108516	
ENSG00000006059	ENSRNOG00000062912
ENSG00000006059	ENSRNOG00000068212
ENSG00000006059	ENSRNOG00000030344
ENSG00000131738	
ENSG00000094796	
ENSG00000232113	ENSRNOG00000038786
ENSG00000203667	ENSRNOG00000050982
ENSG00000234859	
ENSG00000225438	
ENSG00000108417	
ENSG00000267009	
ENSG00000282718	
ENSG00000231378	
ENSG00000235605	
ENSG00000108950	ENSRNOG00000003969
ENSG00000223525	
ENSG00000224857	
ENSG00000164241	ENSRNOG00000013738
ENSG00000121577	ENSRNOG00000058752
ENSG00000229913	
ENSG00000273367	
ENSG00000230604	
ENSG00000285848	
